escalation_id,customer_id,agent_id,issue_type,escalation_reason,escalated_department,resolution_status
c3126d52-78cf-4172-9861-523519174507,222a99b2-2f57-4280-83df-5449673e4d6d,5ddb898c-0510-4a80-aa5a-9910a7876a21,Billing Inquiry,Customer request,Specialist,Closed
8fccdf15-de30-4f30-8cc3-1eccfa1a450c,20103e14-459c-47f8-825c-1dcc816585d7,bb1ee77a-b4ed-4470-a6bf-4c6d49817d7b,Technical Support,Agent not skilled,Specialist,Resolved
f22bf1e8-fc56-4cc8-ba29-863e3d9915df,a89ca15e-bc62-478a-9c90-fd9dc239a734,bb4c5bf8-69cf-4822-9456-03fcb4c5357c,Technical Support,Policy issue,Management,Resolved
25e67eb4-e59b-43d3-b7e0-ac43c68501ff,e816dde3-0078-4956-a490-05d2d25c1e2e,c72bc976-4e21-42d3-a344-df2d2176b1dc,Complaint,Policy issue,Management,Pending
106d6aff-cd6d-430a-8d10-886a3bc51ecf,89121cbb-d627-4f86-9d5a-bdea2388be52,3581d02e-fc01-41f1-9896-26151ce5e2af,Technical Support,Customer request,Management,Pending
db53d23a-7207-4523-adc1-5e7153bc7572,d28688d4-a31f-49b8-8ce5-124c47d9a2e6,453de57e-e2f6-402a-b3c1-7bb0e87c628f,Complaint,Customer request,Management,Pending
76654954-0cec-4a5d-a284-52a5a0518050,172e9a67-8ae5-47ad-9630-607f560f9f05,ec0ef6a1-9e61-4eda-afdb-eead746f9f1e,Complaint,Agent not skilled,Support,Pending
46795203-0761-4610-ab59-2fa27122a55c,cac6c3b1-3732-4f26-af3f-2380069500f0,52db7f9e-ea4f-4514-b9c6-9642d2d046b4,Complaint,Policy issue,Specialist,Closed
5dd8af98-12c8-48d4-9dab-22dff3caf2ff,8135d777-83cf-4d57-8b33-6958ea781eb2,b6fa83c5-b5b7-4acb-9fdd-adb98ca8c09f,Billing Inquiry,Customer request,Management,Resolved
f08e1bad-0005-412b-aaba-2a8d99b14dfa,eb3fe21f-132d-4a2b-b9ae-f851a22dc439,f7b18c1b-c123-48b7-9602-addd6d3a487e,Billing Inquiry,Customer request,Specialist,Closed
32e7af4f-f793-4c23-b0ec-8d7936b9b17d,85903205-72a7-4e27-a388-678f5b808c3f,ec0ef6a1-9e61-4eda-afdb-eead746f9f1e,Billing Inquiry,Policy issue,Support,Closed
4755b419-2c10-4a82-89a8-8b17b9e3a80d,42d95192-997f-4308-b002-c9e09e532240,91c89532-7eca-4c0f-a4b7-f18d989bb1cb,Technical Support,Agent not skilled,Specialist,Resolved
552503cf-0fce-4c05-a83d-93e2d12c11d4,db0e72b6-a534-4d2c-b447-814f12250f34,b3a72db9-9cda-4459-bba9-2fda52c444c6,Technical Support,Customer request,Support,Pending
f4eabbcb-d475-427f-a5d0-46359e577afe,ff2b3847-6716-439f-ba41-ab9966d89c54,683359f8-d1bf-49d2-83b8-53b0cce99a4e,Billing Inquiry,Policy issue,Management,Closed
b46805fa-aaeb-4557-8334-328a62643c19,efe58ac9-b19b-436d-a691-a0e65e19347a,e2a71528-4d57-4aa3-8fff-5f64d5755cae,Technical Support,Agent not skilled,Support,Resolved
21c9d7aa-511c-4cf3-a5ee-c453669cc5f3,d96f59c5-4fbc-4402-98df-757e6567748e,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,Technical Support,Agent not skilled,Specialist,Resolved
a255fee5-6883-490a-a50a-609222e08d9c,d0136810-a791-4bde-b505-9100cb1f6ead,0158332f-12e1-480d-a60a-66e97b616d2d,Complaint,Agent not skilled,Management,Resolved
97de0804-9914-4d77-ad7b-5ce141055024,acfa3a21-f7fd-4318-aad2-816460068e55,459989f1-7bcc-4ef1-b752-755dddf5fa71,Complaint,Policy issue,Support,Pending
d299ed90-a78a-4794-a5d7-78e9661d5f3e,eae38843-bee4-4cb8-8d8d-d8da6258c291,3914f459-1d92-4918-9c6b-2048735564a9,Technical Support,Policy issue,Management,Resolved
22090379-8b14-49a6-bdf9-ee4bfd61e024,5ab5a80c-0504-4b4d-acd6-be8094dfb7bc,c8f97392-ddd9-4055-946a-1c9f69f7d6ca,Technical Support,Policy issue,Management,Closed
2fc09958-75a3-479d-9b75-5e126fa3d804,f47dfeec-c955-40f6-9f4c-073e45d2c154,d4b12096-e75d-4c92-aee9-e0c854a01e78,Complaint,Agent not skilled,Specialist,Closed
41b6b4be-4247-409a-bd46-8b63c3c6f7f5,7e572af0-16fc-4876-99b9-ee742840d234,4134a39c-6725-4d3b-b24d-16f70a467289,Billing Inquiry,Policy issue,Specialist,Closed
0cfc3e9e-1ece-4b1b-ad5c-825726b62115,3044b329-ce36-4b9e-a0af-e417a56168ee,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,Complaint,Policy issue,Support,Closed
c2b19ba4-2eb5-4b70-b5a7-c0218ce33224,72c53c18-e6d9-46e1-9660-1a3350aaa75d,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Billing Inquiry,Customer request,Management,Resolved
199681ec-1ea3-486e-97bd-5721e79888e3,174cbda7-0cd6-4b24-8eb2-3204e56a985f,f7b18c1b-c123-48b7-9602-addd6d3a487e,Billing Inquiry,Agent not skilled,Specialist,Resolved
2da61122-75b4-4e81-8d21-cbfa1c82030a,f68683e8-856e-4203-8ac5-3ae4e006e2af,683359f8-d1bf-49d2-83b8-53b0cce99a4e,Technical Support,Policy issue,Support,Resolved
80a6aa44-d3ce-4e68-8343-30bdb4e6d8a7,834b6c4b-c602-4227-a056-3d4ddff0adb2,913010a2-ce37-4a94-a11c-59c186aad3d4,Technical Support,Policy issue,Management,Resolved
7cd60dd8-ebdc-4184-bcb1-d2769c1a886d,668e920a-3eb1-4075-ac10-04914ded95e0,483e9feb-4319-40cb-8143-5f845ba402e8,Technical Support,Agent not skilled,Specialist,Resolved
255084d7-3ec6-45a3-bc8f-e0d4dc2c8b59,d22772f2-e807-4c8e-a628-f9db206b6c3f,3f53ca14-0158-4db5-83e7-89b0431e37a6,Technical Support,Policy issue,Management,Resolved
fa4383e5-331b-4190-9b29-c97d0399edef,54bbb4c0-430f-4b30-a4dd-9a98598c5c66,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Complaint,Agent not skilled,Management,Pending
23623edd-3f03-4141-a425-93247a35f166,a2b23c26-35f5-4ebc-aaa8-4503accfcbe7,a7af85ed-a47b-40d3-967c-00a955cd1a58,Billing Inquiry,Customer request,Support,Closed
ef8a7f0a-37d0-44a8-b876-5ebee043530a,86bc9f07-d6b9-4059-89f2-f96cb52fd50b,f4797839-1424-4358-8ec6-d957235a91d0,Technical Support,Customer request,Management,Pending
b64ca441-f55e-46dd-a240-02405a65cf27,0f89f87d-8305-471e-9237-b2812a7e1dbb,7bc0ab65-9a32-4825-b2ee-c00a3eaa25ab,Billing Inquiry,Policy issue,Support,Resolved
85531b94-1205-464e-a25f-dcb2bdd35d30,fb949428-c33a-4bf6-96ff-e63ca44d0953,03b7be38-069c-4fdb-8368-0de8f37f780e,Billing Inquiry,Agent not skilled,Support,Resolved
def424d7-ba4a-453e-9eb0-062108e6f167,59cbf794-8075-4559-a203-b10b0fbecd36,8acc0156-1faa-469b-ad22-98f6e92939b0,Complaint,Customer request,Specialist,Closed
c94a353a-1758-4c21-b0af-553a9612a9a1,fff93ed4-fcef-44e4-ad32-f8c9e60fa096,381fbef4-e9dc-49c5-9ead-356c2723a291,Complaint,Policy issue,Management,Resolved
5eb68073-2354-437b-97cc-9c613eff2c1a,5a36f27d-d03a-41b1-97e8-776c85d800e3,26f610fc-5c54-40d9-9e9f-08ab8323a59f,Complaint,Policy issue,Management,Pending
cfae9728-9931-4434-a58d-09d84065a0ec,85a236cb-50cf-4f1a-8a46-e0d06d4d1843,31431898-a89d-4db3-b07f-394aedfd3d84,Complaint,Policy issue,Management,Pending
25c616be-e184-483f-9906-5402d536bcc4,8a95394e-3eb2-4b38-bb4c-2bc729859434,39639746-265e-4400-9242-efcecc43f27b,Complaint,Policy issue,Management,Closed
1fcaaf36-34b2-4b2e-8f72-ce209599d69c,80be89b9-cdec-4ec5-8e69-fdf0646016e2,d99d96fb-d974-4d19-9b29-84c3a4e499dc,Complaint,Customer request,Specialist,Closed
979fa1d2-f050-4d34-a261-dfb09310bd05,edc3fab1-d5e6-4cb6-9649-264b6fe7f655,df9aea96-5032-4bde-9787-454f804230eb,Technical Support,Agent not skilled,Management,Pending
4a242d74-616c-41bc-a4fa-5c100a3c4f5b,63754a15-be0a-47af-b45e-c746735eda11,db71a696-76d8-4a3b-b3be-32567ef1187d,Technical Support,Customer request,Management,Resolved
1f853dd1-fd36-480d-b14e-2aa26d9b0ede,6d506a93-b979-4f98-b6f3-a4e1aa457566,a897e3ca-28e4-4866-ac84-d753b0e14f6f,Complaint,Agent not skilled,Management,Pending
ba16841a-5124-4ece-ad42-89e9bbfc44a2,4882bc9a-ddc6-4a09-b799-df403d3e485b,d28380ce-f2f3-40b9-a2c8-f4ab1f9e65fd,Complaint,Agent not skilled,Support,Closed
4bc7e4df-8cbd-4ebc-b925-d25b7170b159,a56625ab-6495-40a5-9df4-5a92d31c3e12,0ff5b587-a738-4203-a04e-21ddf959be6c,Billing Inquiry,Customer request,Support,Resolved
5f8704ed-ce3e-4cc2-97e8-46f89abf3cb7,15838256-7f81-4739-910d-88a87ca1f343,5f4cfdc6-7305-4d88-a015-9fab40a38315,Complaint,Customer request,Management,Pending
fe74ecf9-4579-4dfa-b94c-d8a2d166028e,c721749f-72b4-40ad-900d-a1683835ec10,2f0543fe-550d-4a57-9fc3-d02fd3d35572,Billing Inquiry,Customer request,Management,Resolved
ebd5a87a-d908-4691-a4b0-ccebeab0a3eb,2975deda-4785-4e93-b650-00a64fa34579,40e0c5d2-f84e-4ef2-bb80-953f6d40aa51,Complaint,Agent not skilled,Support,Closed
bfd6fbd7-0875-4eb7-8610-d66603b2587b,6376ad29-cdba-4ac0-a08b-c34aaf0d89cf,c0bb51fd-7143-4064-b93a-ac7ad9c3ec53,Complaint,Customer request,Support,Closed
5d04e0e6-1be3-4a9c-bb8c-cdd039763d8e,e1458f64-4876-4705-9091-7280051d755b,6cd8d7d5-2ba9-48ac-8de2-c2c4c7ae245f,Billing Inquiry,Agent not skilled,Specialist,Closed
259181ff-a1f1-4be2-beca-adf8aa9e5155,7ca80c53-c77d-491a-8567-53e7d38408ac,b88dc33d-e1f8-4af4-8c9b-21a2d0eb3d06,Complaint,Agent not skilled,Specialist,Closed
6873c799-ee1f-4a54-a80f-2feaea61c4cb,c26f1bd3-c4d0-48dd-a3f6-1d5be27755da,153a2322-aa16-4587-9c02-8bdab6d6e7e9,Technical Support,Customer request,Management,Pending
e92a8479-c135-41c6-aa67-faffa76e5ea8,2ecd08fe-620c-402b-98ec-7ee575a6aa99,a69f0b18-bfc9-49cf-a51a-1c3c530782ef,Complaint,Customer request,Specialist,Closed
63812104-b5c6-4ca1-8f45-092308f13506,0a5c51e2-1756-4c6d-9247-b97e33a78470,6fde23ad-9c0d-476c-99f1-8f4fc274fa15,Technical Support,Policy issue,Specialist,Pending
a70b358f-f732-41dc-b549-a542dca4bf62,f156969b-6995-4ec4-96f1-6a15cf3ca333,f882aedd-8f69-4d95-a48d-7e06e3886f3f,Technical Support,Policy issue,Specialist,Pending
382dc017-006b-482b-b081-daddf1e744bf,1675a846-7ab7-49d3-8cbd-80a6d91a380e,7bc0ab65-9a32-4825-b2ee-c00a3eaa25ab,Technical Support,Agent not skilled,Management,Closed
acc96149-2d24-44b1-ac9b-a53659f1d799,d4077bcc-a40d-4bba-928f-410f44e3aaa3,683359f8-d1bf-49d2-83b8-53b0cce99a4e,Billing Inquiry,Customer request,Management,Closed
b28903de-5bae-42d3-ae55-679a6de6a3fa,a17d0186-f973-41ce-ae02-1aaa58f21d69,df9aea96-5032-4bde-9787-454f804230eb,Complaint,Customer request,Management,Pending
121dafcb-4456-47be-96bf-be9ebabc0a18,511be116-7b32-4786-befd-daa2e3a14c10,c2507c2c-c63b-4a03-bd68-50be4a6e83fe,Billing Inquiry,Policy issue,Specialist,Closed
c1e63320-7b01-4b32-90d8-eef23f57d20e,69a91ca8-7754-4366-8970-f06384e8cc1e,b5091170-f3d3-492c-a428-f6ed75e99f37,Billing Inquiry,Policy issue,Support,Closed
67f4b6ec-580c-4940-ab5b-3482108aae96,cd4ea5dd-d742-4fe3-ba1a-65e0271b1bf6,48e9a1cd-d197-4b4d-a62f-6c8a1608bfc0,Billing Inquiry,Agent not skilled,Management,Closed
452c3e89-27a4-44d7-8b44-9d84345cee7e,1bb60e94-fdfa-4b3b-a0d4-bd87fef294f8,a0dda56f-8d52-4d4c-a781-dfe3954227ef,Technical Support,Policy issue,Support,Resolved
aa486166-02b0-4648-8434-d2a996cb6a63,bee7860e-95e2-4da8-a287-9688c8dda00a,d4b12096-e75d-4c92-aee9-e0c854a01e78,Billing Inquiry,Policy issue,Management,Closed
8c54b05b-c874-47d5-8e6b-32033dc6d29d,a53b8dbb-9b0e-4e5c-9701-fcc11be65b8a,e0f659e1-0fb7-4bd6-a6c8-ffbc5ac13cd7,Billing Inquiry,Agent not skilled,Specialist,Resolved
04a5fad8-d8f3-4aba-9391-8c9ba46a12e7,dca00b9d-c357-4de4-875c-0e4dea62a17a,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,Complaint,Customer request,Support,Resolved
86f9d6c9-7412-4411-b68c-4f7f963949d6,4c27e9dd-36b1-4217-85f8-6022abc2dec8,0dc2c0d1-974e-4a56-bde0-80833ba3f683,Complaint,Policy issue,Management,Resolved
339cca74-4a4c-4925-a8d6-54501cec0f56,8398607a-1921-4058-8ba2-92391e988636,d3fe3865-39aa-489e-8f17-dfa8b1ddf166,Complaint,Agent not skilled,Specialist,Pending
e0444767-afab-416d-aadc-4f47f95df721,63f1066b-df15-4cba-9fa1-01cf84027620,a20fcb4e-17b0-406e-bd1b-0670fc0807ae,Technical Support,Policy issue,Support,Pending
402dcba2-bd8d-4ab5-9852-9365a2afa370,d9ac2c78-f26b-4f25-b80a-74be66e695de,0980b2ce-017c-41de-904a-972c168ae274,Complaint,Customer request,Management,Closed
ef15bc2f-c890-4086-bda2-98a6e31589d9,5ffcad25-9923-45a3-8401-841687abf3f1,c72bc976-4e21-42d3-a344-df2d2176b1dc,Complaint,Customer request,Management,Resolved
a739dd8e-8adf-4b60-9ab2-708de049e835,68eeb996-ad0b-4ab0-9f58-ef35e8349dbf,1a605314-adef-4127-b105-a4e0b808caf4,Complaint,Policy issue,Management,Resolved
c690f1e6-bcd7-4d72-a0c5-5ccb5ab64b11,19d7c58c-0c01-4f3f-bc89-fce8df35b962,1a605314-adef-4127-b105-a4e0b808caf4,Billing Inquiry,Customer request,Management,Pending
e7def638-b579-45ee-a80f-86a0d58ca236,2a87f940-7363-4cda-a65a-78796d0bb0d4,e2a71528-4d57-4aa3-8fff-5f64d5755cae,Complaint,Agent not skilled,Specialist,Resolved
6b1f9dd8-941c-4fe3-9ad1-ca616a910164,6bbca0a1-4e34-414b-86e2-465516ee2b60,459989f1-7bcc-4ef1-b752-755dddf5fa71,Billing Inquiry,Agent not skilled,Support,Resolved
4caee2cd-d471-4d90-b809-9d2efa0dd4fe,42b05ccf-4a11-499a-acb6-6842b7efbd5d,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,Technical Support,Agent not skilled,Management,Pending
d569f49d-9f24-4d7f-ac5b-71c01765e024,2de3da0f-6aa9-4db2-a7a6-e8139d914567,2f0543fe-550d-4a57-9fc3-d02fd3d35572,Complaint,Customer request,Specialist,Resolved
d2df62cd-8aca-4e4a-bb34-5496797507fc,22a6ebb3-77c1-4d21-8972-12680eff1edc,f882aedd-8f69-4d95-a48d-7e06e3886f3f,Billing Inquiry,Customer request,Specialist,Closed
3fc1252f-cf1c-456e-aa12-0190d16177b0,b3ae4240-b7fe-4e78-861c-271fb1f0bb4c,a69f0b18-bfc9-49cf-a51a-1c3c530782ef,Billing Inquiry,Policy issue,Specialist,Closed
8f6244be-ce06-4cae-9d20-eb376ee87808,5ac96254-4142-4ef6-95b5-10d741c78981,cb3b14e1-ba79-4263-bdfa-3d35094c170c,Technical Support,Policy issue,Management,Pending
dfab0dd8-eba9-4084-ad03-783391e24d48,827ad612-8432-4392-84e3-8fb321053327,726eaa1f-a1df-4387-8187-84a45e5ff524,Complaint,Policy issue,Support,Closed
21d9aa2b-f2ce-4570-bc39-ebb98543e177,440e08f0-251a-4e9c-a172-8ae745561e3e,4214abf1-e081-4cc9-a412-af9900c6c8c8,Technical Support,Customer request,Management,Resolved
b0197a3d-1e41-4ad7-9675-1d1b9060a8ee,7b385a71-bcdf-4402-801f-11410694f583,c2469176-0c04-4920-89fc-2197f4b9c4e9,Billing Inquiry,Customer request,Support,Closed
4c87e0a7-877c-48d3-b0e8-6bbb5142f19f,bb40de07-9e0c-43fa-8586-2f2b822bb639,40e0c5d2-f84e-4ef2-bb80-953f6d40aa51,Billing Inquiry,Agent not skilled,Specialist,Pending
0f332558-445f-45db-bf14-1aed42c56516,1b49dc7a-ffa8-4ef4-8ca8-211e2171c63b,67a54f3d-394d-46bc-93ad-66a796eb81bd,Technical Support,Customer request,Management,Resolved
033dd507-cf16-4192-87e0-98e17405b3fc,e28a028b-2f55-4202-a162-20dd8c41d4cb,97bae71b-aec7-4d3e-81b3-e77fd1a2437d,Complaint,Policy issue,Specialist,Closed
5037ca0e-4c18-4dbc-871f-8ad694509023,c68c8105-21da-4ed0-a3b2-f6dd52f4b000,0e7801c7-0243-425d-b85b-cc72026bd2aa,Billing Inquiry,Agent not skilled,Support,Pending
bdc8a3d9-8de9-4870-bcb2-2c34b6a511df,c089bfee-bab0-4c38-9ca9-4bd8d0f863f3,2535b78c-bcb0-45c8-a58b-a3d844d9a44c,Billing Inquiry,Policy issue,Management,Resolved
31c5b788-a79f-4cb3-9d4e-bbbe188b639b,3964708f-a204-41b4-9461-37eea82a405f,1094fbcd-932f-4290-92f6-bd8ca42ab593,Complaint,Customer request,Specialist,Pending
d53a0663-460c-4d4f-9eee-0407408d62ed,b142fedc-d2f0-422d-a585-a7252f407b0a,00b62f64-5967-4ca8-ac21-db0c6c7f80c2,Complaint,Policy issue,Support,Pending
5cd0d8d3-172e-432a-834b-14397c10edb8,a4218595-9693-4e83-b1a3-e583629175e4,1a605314-adef-4127-b105-a4e0b808caf4,Complaint,Policy issue,Specialist,Resolved
fbdbec0b-3b98-4083-9a60-d17005118916,238fb6fe-6588-4c4e-a8fb-e8e64968f276,d26f9e4f-00c1-4b75-802e-4e89a90005e3,Billing Inquiry,Customer request,Specialist,Resolved
65a4cba2-913f-4bab-a3c0-33c1e9ae787f,99958c9b-33a1-4dd7-96bf-13db912a4379,d26f9e4f-00c1-4b75-802e-4e89a90005e3,Technical Support,Agent not skilled,Support,Closed
c02d9277-99f2-4b70-aaa3-c59572469e99,167503a4-2e01-4887-b969-73d39ccf6d48,1bd938f9-17a4-4dc5-85ae-c41e4cdfab28,Technical Support,Agent not skilled,Management,Pending
2f949484-2004-4e10-84a4-d4967b3a3bbc,97c3dcac-2668-4b91-a12a-a3cce187aca6,fc50701d-27f3-4f58-9374-8fba4bd55859,Billing Inquiry,Agent not skilled,Management,Pending
615aac66-ee3a-4e18-883f-7b1981c790d6,67ec0fb6-4e04-4a64-bef0-4a975d642411,db71a696-76d8-4a3b-b3be-32567ef1187d,Technical Support,Policy issue,Specialist,Closed
e3077d1e-ee84-481d-9cbc-fa1d128ed6ad,d70fd5f3-531d-4a00-bf3a-ada4361be292,b22e3078-5a56-4e9f-8911-16f70184b65c,Complaint,Customer request,Support,Pending
ba426c48-ac44-4610-918b-cd8b146121cc,0c426622-2aca-4091-beb7-249c44b5e105,97bae71b-aec7-4d3e-81b3-e77fd1a2437d,Technical Support,Customer request,Management,Pending
a753351b-4628-4e6a-9c9a-16ef64135933,e2d74c56-aefd-4468-a8e3-1cdbe41a6ae9,a103ccbd-1229-4a95-a358-c1b7f59ec7c4,Complaint,Policy issue,Support,Closed
35540382-7337-4304-a8a9-225f5a2ec789,0bc39b64-e36f-49cf-bc67-86cf43776ff5,4c7c4e6b-b1c9-4a25-83b7-b585e77bd531,Complaint,Customer request,Management,Closed
5bfac92e-aced-44a8-8e06-5eeb6c38c49a,03032e15-d413-4d5e-8a0f-8173342b7731,6482ec87-99a1-4f3f-8f33-ccad3520dbdb,Billing Inquiry,Policy issue,Management,Pending
2a3b7ffe-9495-44c6-bf8e-79380baaec54,5b47f61d-9945-4c4b-b3ce-d2add6dae577,b22e3078-5a56-4e9f-8911-16f70184b65c,Technical Support,Customer request,Specialist,Resolved
782fede1-4b54-4340-970e-0bfdc2d5b724,c3689743-23b5-4a9c-806a-cf8a435c64b6,40e0c5d2-f84e-4ef2-bb80-953f6d40aa51,Billing Inquiry,Policy issue,Specialist,Pending
433f1151-f522-4e18-b5d2-e5f70506b085,f9fd1b02-e71a-4e75-bcb6-5bf4f30b665a,b96b7bf9-e716-4fc1-b959-4c1a47f4e0ab,Complaint,Customer request,Management,Closed
0b547a5c-8497-4b6f-93cd-9a8d6f47487c,1429dae0-9909-45dd-90c5-fbf426ad0415,10334282-8604-421f-91de-3ae3f3418005,Billing Inquiry,Policy issue,Support,Closed
8c20d5fa-2d54-468f-82f2-4603034aa739,754af1fb-de84-475b-a007-3a95d461daa4,453de57e-e2f6-402a-b3c1-7bb0e87c628f,Technical Support,Policy issue,Specialist,Resolved
9478c388-b933-4715-b896-c1c7a3f95f56,3042a06b-9124-46f6-91a1-389eb37dedd8,39639746-265e-4400-9242-efcecc43f27b,Complaint,Customer request,Management,Pending
f004b65d-2ad3-4e2b-b90f-9c56f4cc79d6,1bf8b791-b1e7-466e-9b6e-95fce544aaf0,5292777e-08d4-4481-a741-910b46005758,Billing Inquiry,Customer request,Specialist,Closed
2a22a996-6284-4ccb-a730-181105bbe4ec,9b4ef3cd-a352-4949-b491-bbf46dc1f410,e2a71528-4d57-4aa3-8fff-5f64d5755cae,Billing Inquiry,Agent not skilled,Support,Pending
76229647-fe6d-4cc8-a6b2-9cb12e3f3925,84a34e8a-b4af-44cb-a565-fecc2617653b,14995a16-7422-4c73-ba4f-58052c281083,Billing Inquiry,Customer request,Support,Pending
a225a908-fa07-438b-86f3-c9c5369688c3,bee41101-a0c1-4765-b985-98d3c1f04291,2535b78c-bcb0-45c8-a58b-a3d844d9a44c,Complaint,Agent not skilled,Support,Pending
90e0e31a-f51e-4e63-9b53-d7ecae298963,e71eb08c-a402-4c90-9435-fe76ef3b2383,c8f97392-ddd9-4055-946a-1c9f69f7d6ca,Billing Inquiry,Customer request,Support,Closed
03e2e881-5a4a-4102-a8b1-d410655b4f40,3a2b8fe3-612a-40a3-9259-0a27c0f4823f,4da959df-0c2f-4ba7-954e-bfd99639c8d2,Technical Support,Customer request,Management,Pending
08a979d2-9ccf-4ed3-a278-79ee2c864cb4,79cb4c92-7d87-476c-840a-719ba5131b88,8ef2520f-905d-41b0-9b68-1666c7e5a6fd,Billing Inquiry,Agent not skilled,Support,Pending
2be4e828-f1b6-4f3c-a418-7ac6a53d87fa,4d657a9c-7469-4ed3-b60c-7d8db4a9e2b6,52db7f9e-ea4f-4514-b9c6-9642d2d046b4,Billing Inquiry,Policy issue,Specialist,Resolved
0f20cc3a-339b-448a-8b72-0e5bc9302ae5,fbdacc13-5c64-439a-a25b-5a830b61febf,a3baebfd-462f-430e-92b8-c1384361b409,Technical Support,Customer request,Specialist,Resolved
afe00baf-b89e-4191-b25e-4b724b8de2cf,fe2127ac-638f-4d13-83a3-5eafca94e4e7,d4b12096-e75d-4c92-aee9-e0c854a01e78,Complaint,Policy issue,Support,Closed
f1a54375-3d88-475c-8925-ef23dd2dff7d,71b75e64-2512-4ee1-98f7-f8e0883c19f8,c0bb51fd-7143-4064-b93a-ac7ad9c3ec53,Complaint,Policy issue,Specialist,Closed
73400b01-d245-4c3d-b8b9-882dc55dd805,b59e81ee-03f7-4abb-a019-98cf940561fb,e3542937-4c24-4553-a8ff-ad517e2b7250,Billing Inquiry,Agent not skilled,Management,Resolved
dbba90a8-4360-4881-8933-20cdc67987cf,831bbb95-0fb5-4325-83a6-3748a290747d,2f7bcc5c-d1fa-47c4-bd07-14599e1a5ec0,Complaint,Policy issue,Specialist,Resolved
c4de3b29-384e-4958-a81c-c22e3bc43ed2,de8cba4b-f11f-4452-9547-30b35e7acdb0,1c9cf5d5-9929-44aa-9b76-455c709e81d9,Technical Support,Agent not skilled,Management,Closed
17afd973-c1bc-4358-8040-bba7ed9b23a0,c3117834-ada2-47fe-8e4e-52b379359247,b88dc33d-e1f8-4af4-8c9b-21a2d0eb3d06,Billing Inquiry,Policy issue,Specialist,Pending
9b754f43-f472-42be-a9bd-a5a7ae451c3c,89b292fa-c192-489c-964c-e5d48143f514,4c7c4e6b-b1c9-4a25-83b7-b585e77bd531,Complaint,Agent not skilled,Support,Pending
7e25cf79-4cf8-4197-a137-e32cf8835647,90bad928-1b00-453c-be74-7641cfa99ae1,453de57e-e2f6-402a-b3c1-7bb0e87c628f,Billing Inquiry,Agent not skilled,Specialist,Closed
41de03c5-7718-4b95-a0c6-4d08c8fce27d,a6d45361-beef-4660-acec-376f8cd30faf,c166caa0-624a-4b34-8a90-ce6e0371fd0a,Billing Inquiry,Customer request,Management,Pending
f583204b-dc44-47a0-8c36-3f4586c4f58b,b5f72198-55fa-416b-8463-fa07e63a4ab1,bb1ee77a-b4ed-4470-a6bf-4c6d49817d7b,Complaint,Customer request,Specialist,Pending
abaf6a35-1be9-4fa0-aefe-2b5241704963,5b61d036-252a-4d7e-8b01-2fd2821e609c,e9f9a4c1-948c-483f-bc72-915896eb5da3,Billing Inquiry,Customer request,Specialist,Pending
5f057edd-9123-436c-b438-316bba1da7cc,a6420523-757b-4002-aef2-70900b961261,740bd783-2ae5-4123-9a1b-3acca4622b3b,Technical Support,Agent not skilled,Management,Pending
c456109a-5850-49b1-a588-92ea59effec4,96aabd8d-2bbf-4d9b-a6e7-15b8f6c781ac,655a5b51-205b-4677-bab1-1f755a0075ca,Billing Inquiry,Customer request,Specialist,Pending
f7803a0a-b909-4d37-874b-13ed602ff19f,6f118927-5897-42d5-a103-368903c81d0d,683359f8-d1bf-49d2-83b8-53b0cce99a4e,Complaint,Agent not skilled,Management,Resolved
a8384683-8967-45d4-8490-e1141742512b,c727cf9c-42dd-4818-8a9a-be88604b46df,e9f9a4c1-948c-483f-bc72-915896eb5da3,Technical Support,Policy issue,Management,Pending
b54e106f-d815-4106-8082-91e736468852,84e9700b-7b57-4aea-ae5d-739ca30d90b5,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Technical Support,Policy issue,Support,Pending
20dd6ab9-d425-4a21-87df-01e9daaa7fea,64af45e0-20bc-45bc-a06e-3adbb78572eb,b96b7bf9-e716-4fc1-b959-4c1a47f4e0ab,Billing Inquiry,Agent not skilled,Specialist,Closed
23cf252c-ea35-4c32-aa3b-adfe925180cf,a4901062-442e-4c2a-84b2-88ef197cf495,ffd508fc-c9f5-4724-8463-97c564d1127d,Billing Inquiry,Policy issue,Specialist,Pending
8cd4fabb-38f7-435b-b57f-ef1970ac4826,25d02104-88dd-4c9c-a407-9325abf41099,b5091170-f3d3-492c-a428-f6ed75e99f37,Complaint,Customer request,Specialist,Closed
a0de8e03-58f5-4b60-8403-bb304085f90d,01093297-125b-4a60-b40f-3605c1f70c44,494c6210-fb16-4699-aa49-407f8fad5b69,Technical Support,Agent not skilled,Management,Pending
00b8abfb-1216-489a-9b16-f59d3aa7b157,9cdffe6c-452c-44bb-9f1d-1db978171050,ad54dde5-485e-4444-a977-51133fa13cd1,Complaint,Customer request,Support,Closed
